officeCode,schoolCode,schoolName
Q10,8490041,도초고등학교
Q10,8721029,도초초등학교
Q10,8651024,도포초등학교
Q10,8591026,도화초등학교
Q10,8651029,독천초등학교
Q10,8511014,돌산중앙중학교
Q10,8511013,돌산중학교
Q10,8511077,돌산초등학교
Q10,8511208,돌산초등학교두라분교장
Q10,8511207,돌산초등학교월호분교장
Q10,8591016,동강중학교
Q10,8591039,동강초등학교
Q10,8531029,동강초등학교
Q10,8551011,동광양중학교
Q10,8611027,동면초등학교
Q10,8521044,동명초등학교
Q10,8511100,동백초등학교
Q10,8611029,동복초등학교
Q10,8521048,동산초등학교
Q10,8691018,동화초등학교
Q10,8641012,두륜중학교
Q10,8591041,두원초등학교
Q10,8601034,득량남초등학교
Q10,8601014,득량중학교
Q10,8531075,라온초등학교
Q10,8631018,마량초등학교
Q10,8641033,마산초등학교
Q10,8641034,마산초등학교용전분교장
Q10,8561022,만덕초등학교
Q10,8661011,망운중학교
Q10,8661014,망운초등학교
Q10,8490320,매성고등학교
Q10,8531080,매성중학교
Q10,8521138,매안초등학교
Q10,8621023,명덕초등학교
Q10,8490425,목상고등학교
Q10,8490043,목포고등학교
Q10,8490182,목포고등학교부설방송통신고등학교
Q10,8490287,목포공업고등학교
Q10,8501028,목포남초등학교
Q10,8501031,목포대성초등학교
Q10,8501036,목포대연초등학교
Q10,8490082,목포덕인고등학교
Q10,8501015,목포덕인중학교
Q10,8501026,목포동초등학교
Q10,8490083,목포마리아회고등학교
Q10,8501044,목포미항초등학교
Q10,8501120,목포백련초등학교
Q10,8501038,목포부영초등학교
Q10,8501115,목포부주초등학교
Q10,8501019,목포북교초등학교
Q10,8501020,목포산정초등학교
Q10,8501033,목포삼학초등학교
Q10,8501037,목포상동초등학교
Q10,8501021,목포서부초등학교
Q10,8501029,목포서산초등학교
Q10,8501030,목포서산초등학교충무분교장
Q10,8501045,목포서해초등학교
Q10,8501047,목포석현초등학교
Q10,8490236,목포성신고등학교
Q10,8501041,목포신흥초등학교
Q10,8501011,목포애향중학교
Q10,8501049,목포애향초등학교
Q10,8490044,목포여자고등학교
Q10,8490171,목포여자상업고등학교
Q10,8501006,목포여자중학교
Q10,8501034,목포연동초등학교
Q10,8501040,목포연산초등학교
Q10,8501106,목포영산초등학교
Q10,8501017,목포영화중학교
Q10,8501010,목포옥암중학교
Q10,8501050,목포옥암초등학교
Q10,8501046,목포용해초등학교
Q10,8501032,목포용호초등학교
Q10,8501004,목포유달중학교
Q10,8501023,목포유달초등학교
Q10,8501024,목포유달초등학교달리분교장
Q10,8501027,목포이로초등학교
Q10,8490191,목포인성학교
Q10,8501035,목포임성초등학교
Q10,8490085,목포정명여자고등학교
Q10,8501016,목포정명여자중학교
Q10,8490045,목포제일여자고등학교
Q10,8490309,목포제일정보고등학교
Q10,8490312,목포제일정보중학교
Q10,8501003,목포제일중학교
