officeCode,schoolCode,schoolName
P10,8321121,이리공업고등학교
P10,8321130,이리남성여자고등학교
P10,8352161,이리남성여자중학교
P10,8352142,이리남중학교
P10,8352084,이리남창초등학교
P10,8352085,이리남초등학교
P10,8352086,이리동남초등학교
P10,8352087,이리동북초등학교
P10,8352088,이리동산초등학교
P10,8352143,이리동중학교
P10,8352089,이리동초등학교
P10,8352090,이리마한초등학교
P10,8352091,이리모현초등학교
P10,8352092,이리백제초등학교
P10,8352093,이리부송초등학교
P10,8352094,이리부천초등학교
P10,8352095,이리북일초등학교
P10,8352144,이리북중학교
P10,8352096,이리북초등학교
P10,8352097,이리삼성초등학교
P10,8352098,이리서초등학교
P10,8352099,이리석암초등학교
P10,8352100,이리송학초등학교
P10,8352101,이리신동초등학교
P10,8352102,이리신흥초등학교
P10,8321120,이리여자고등학교
P10,8352145,이리영등중학교
P10,8352103,이리영등초등학교
P10,8352104,이리중앙초등학교
P10,8352159,이리중학교
P10,8352105,이리초등학교
P10,8352106,이리팔봉초등학교
P10,8372056,이백초등학교
P10,8392070,이서초등학교
P10,8392071,이성초등학교
P10,8321131,이일여자고등학교
P10,8352163,이일여자중학교
P10,8362096,이평중학교
P10,8362069,이평초등학교
P10,8352107,익산가온초등학교
P10,8321132,익산고등학교
P10,8352108,익산궁동초등학교
P10,8352146,익산부송중학교
P10,8352147,익산부천중학교
P10,8352148,익산어양중학교
P10,8352109,익산어양초등학교
P10,8352110,익산옥야초등학교
P10,8352165,익산중학교
P10,8352149,익산지원중학교
P10,8352111,익산초등학교
P10,8352112,익산한벌초등학교
P10,8442031,인계초등학교
P10,8321144,인상고등학교
P10,8321152,인월고등학교
P10,8372072,인월중학교
P10,8372057,인월초등학교
P10,8321191,임실고등학교
P10,8432020,임실기림초등학교
P10,8432036,임실동중학교
P10,8432021,임실초등학교
P10,8342142,임피중학교
P10,8342126,임피초등학교
P10,8362087,입암중학교
P10,8362071,입암초등학교
P10,8321237,자유고등학교
P10,8452059,자유중학교
P10,8422028,장계중학교
P10,8422021,장계초등학교
P10,8321186,장수고등학교
P10,8422023,장수중학교
P10,8422015,장수초등학교
P10,8402025,장승초등학교
P10,8412029,적상중학교
P10,8412023,적상초등학교
P10,8442032,적성초등학교
P10,8321080,전라고등학교
P10,8332195,전라중학교
P10,8321219,전북-고등학교입학자격검정고시
P10,8321220,전북-고등학교졸업자격검정고시
P10,8321124,전북과학고등학교
P10,1421118,전북기계공업고등학교
P10,7003982,전북대학교사범대학부설고등학교
P10,8362090,전북동화중학교
P10,8321228,전북맹아학교
P10,8321235,전북베이커리고등학교
P10,8321096,전북여자고등학교
P10,8321232,전북온라인학교
P10,8321114,전북외국어고등학교
P10,8321187,전북유니텍고등학교
P10,8321133,전북제일고등학교
P10,8332227,전북중학교
P10,8321171,전북체육고등학교
P10,8392081,전북체육중학교
P10,8321234,전북펫고등학교
P10,8321230,전북푸른학교
P10,8321170,전북하이텍고등학교
P10,8321229,전북혜화학교
P10,8321097,전일고등학교
P10,8332196,전일중학교
P10,8321079,전주고등학교
P10,8321210,전주고등학교부설방송통신고등학교
P10,8332213,전주곤지중학교
P10,8321088,전주공업고등학교
P10,7005348,전주교육대학교군산부설초등학교
P10,7005347,전주교육대학교전주부설초등학교
P10,8321098,전주근영여자고등학교
P10,8332228,전주근영중학교
P10,8332121,전주금암초등학교
P10,8332122,전주금평초등학교
P10,8332197,전주기린중학교
P10,8332123,전주기린초등학교
P10,8321099,전주기전여자고등학교
P10,8332229,전주기전중학교
P10,8332214,전주남중학교
P10,8332157,전주남초등학교
P10,8332158,전주대성초등학교
P10,8332159,전주대정초등학교
P10,8321091,전주대학교사범대학부설고등학교
P10,8332198,전주덕일중학교
P10,8332237,전주덕일중학교부설방송통신중학교
P10,8332124,전주덕일초등학교
P10,8332230,전주덕진중학교
P10,8332125,전주덕진초등학교
P10,8332126,전주동북초등학교
P10,8332127,전주동신초등학교
P10,8332199,전주동중학교
P10,8332160,전주동초등학교
P10,8332226,전주만성중학교
P10,8332128,전주만성초등학교
P10,8332129,전주만수초등학교
P10,8332161,전주문정초등학교
P10,8332162,전주문학초등학교
P10,8332130,전주미산초등학교
P10,8332131,전주반월초등학교
P10,8332132,전주북일초등학교
P10,8332133,전주북초등학교
P10,8332163,전주삼천남초등학교
P10,8332164,전주삼천초등학교
P10,8321087,전주상업정보고등학교
P10,8332165,전주새연초등학교
