officeCode,schoolCode,schoolName
S10,9141010,남지초등학교
S10,9071006,남포초등학교
S10,9211009,남하초등학교
S10,9010089,남해고등학교
S10,9010672,남해보물섬고등학교
S10,9171021,남해여자중학교
S10,9010132,남해정보산업고등학교
S10,9010229,남해제일고등학교
S10,9171022,남해중학교
S10,9171007,남해초등학교
S10,9010090,남해해성고등학교
S10,9111125,내곡초등학교
S10,9091071,내덕중학교
S10,9091072,내동중학교
S10,9051015,내동초등학교
S10,9022023,내동초등학교
S10,9022122,내서중학교
S10,9022024,내서초등학교
S10,9181009,노량초등학교
S10,9081010,노산초등학교
S10,9091073,능동중학교
S10,9091024,능동초등학교
S10,9111012,능포초등학교
S10,9191007,단계초등학교
S10,9010135,단성고등학교
S10,9191020,단성중학교
S10,9191008,단성초등학교
S10,9091025,대감초등학교
S10,9010044,대곡고등학교
S10,9051051,대곡중학교
S10,9051016,대곡초등학교
S10,9091026,대동초등학교
S10,9022123,대방중학교
S10,9081011,대방초등학교
S10,9022025,대방초등학교
S10,9221031,대병중학교
S10,9221008,대병초등학교
S10,9131029,대산중학교
S10,9022026,대산초등학교
S10,9131008,대산초등학교
S10,9010398,대성일고등학교
S10,9141030,대성중학교
S10,9161008,대성초등학교
S10,9081013,대성초등학교
S10,9010091,대아고등학교
S10,9051052,대아중학교
S10,9022027,대암초등학교
S10,9022028,대야초등학교
S10,9221009,대양초등학교
S10,9111042,대우초등학교
S10,9151004,대운초등학교
S10,9022029,대원초등학교
S10,9121008,대의초등학교
S10,9091027,대중초등학교
S10,9141011,대지초등학교
S10,9091028,대진초등학교
S10,9091177,대청중학교
S10,9091029,대청초등학교
S10,9141012,대합초등학교
S10,9161009,대흥초등학교
S10,9151005,덕계초등학교
S10,9010045,덕산고등학교
S10,9191021,덕산중학교
S10,9191009,덕산초등학교
S10,9022030,덕산초등학교
S10,9091030,덕정초등학교
S10,9022124,도계중학교
S10,9022031,도계초등학교
S10,9051017,도동초등학교
S10,9171008,도마초등학교
S10,9071038,도산중학교
S10,9191010,도산초등학교
S10,9071007,도산초등학교
S10,9022032,도천초등학교
S10,9141013,도천초등학교
S10,9161010,동광초등학교
S10,9101035,동국대학교사범대학부속홍제중학교
S10,9151157,동면초등학교
S10,9101036,동명중학교
S10,9111047,동부중학교
S10,9111013,동부초등학교
S10,9022033,동부초등학교
S10,9111014,동부초등학교율포분교장
S10,9151007,동산초등학교
S10,9022034,동산초등학교
S10,9081014,동성초등학교
S10,9010463,동원고등학교
S10,9071087,동원중학교
S10,9022125,동진여자중학교
S10,9022126,동진중학교
S10,9051018,동진초등학교
S10,9141014,동포초등학교
S10,9161028,동해중학교
S10,9161011,동해초등학교
S10,9071008,두룡초등학교
S10,9111057,둔덕중학교
S10,9211010,마리초등학교
S10,9010046,마산가포고등학교
S10,9010047,마산고등학교
S10,9010191,마산고등학교부설방송통신고등학교
S10,9022486,마산고운초등학교
S10,9010165,마산공업고등학교
S10,9010048,마산구암고등학교
S10,9010296,마산내서여자고등학교
S10,9022127,마산동중학교
S10,9010237,마산무학여자고등학교
S10,9022128,마산무학여자중학교
S10,9010242,마산삼진고등학교
S10,9022129,마산삼진중학교
S10,9022130,마산서중학교
S10,9022388,마산신월초등학교
S10,9010049,마산여자고등학교
S10,9022131,마산여자중학교
S10,9010273,마산용마고등학교
S10,9022132,마산의신여자중학교
S10,9010092,마산제일고등학교
S10,9010093,마산제일여자고등학교
S10,9022133,마산제일여자중학교
S10,9010094,마산중앙고등학교
S10,9022134,마산중앙중학교
S10,9022391,마산중앙초등학교
S10,9022135,마산중학교
S10,9161012,마암초등학교
S10,9111015,마전초등학교
S10,9201018,마천중학교
S10,9201006,마천초등학교
S10,9051019,망경초등학교
S10,9022136,명곡여자중학교
S10,9022035,명곡초등학교
S10,9010267,명덕고등학교
S10,9141015,명덕초등학교
S10,9022036,명도초등학교
S10,9111016,명사초등학교
S10,9022137,명서중학교
S10,9022038,명서초등학교
S10,9051053,명석중학교
S10,9051129,명석초등학교
S10,9010050,명신고등학교
S10,9221032,묘산중학교
S10,9221011,묘산초등학교
S10,9022420,무동초등학교
S10,9101028,무안중학교
S10,9101005,무안초등학교
S10,9051140,무지개초등학교
S10,9022039,무학초등학교
S10,9181010,묵계초등학교
S10,9181019,묵계초등학교청암분교장
S10,9051054,문산중학교
S10,9051020,문산초등학교
S10,9081015,문선초등학교
S10,9131009,문암초등학교
S10,9010333,물금고등학교
S10,9151049,물금동아중학교
S10,9151141,물금중학교
S10,9151008,물금초등학교
S10,9101076,미리벌중학교
S10,9101006,미리벌초등학교
S10,9171024,미조중학교
S10,9171009,미조초등학교
S10,9051021,미천초등학교
S10,9010095,밀성고등학교
S10,9101037,밀성여자중학교
S10,9010329,밀성제일고등학교
S10,9101038,밀성중학교
S10,9101007,밀성초등학교
S10,9010051,밀양고등학교
S10,9101039,밀양동강중학교
S10,9010244,밀양동명고등학교
S10,9010695,밀양아리솔학교
S10,9010052,밀양여자고등학교
S10,9101029,밀양여자중학교
S10,9010538,밀양영화고등학교
S10,9101030,밀양중학교
S10,9101008,밀양초등학교
S10,9101009,밀주초등학교
S10,9022040,반동초등학교
S10,9022138,반림중학교
S10,9051055,반성중학교
S10,9051022,반성초등학교
S10,9022139,반송여자중학교
S10,9022140,반송중학교
S10,9022041,반송초등학교
S10,9161013,방산초등학교
S10,9051023,배영초등학교
S10,9151037,백동초등학교
S10,9201007,백전초등학교
S10,9010433,범어고등학교
S10,9151038,범어중학교
S10,9151009,범어초등학교
S10,9131010,법수초등학교
S10,9071009,벽방초등학교
S10,9201008,병곡초등학교
S10,9010096,보광고등학교
S10,9151050,보광중학교
S10,9022042,봉강초등학교
S10,9022141,봉곡중학교
S10,9051024,봉곡초등학교
S10,9022043,봉덕초등학교
S10,9051025,봉래초등학교
S10,9022142,봉림중학교
S10,9022044,봉림초등학교
S10,9091074,봉명중학교
S10,9091031,봉명초등학교
S10,9221012,봉산초등학교
S10,9051026,봉원초등학교
S10,9141025,부곡중학교
S10,9141016,부곡초등학교
S10,9141017,부곡초등학교학포분교장
S10,9121010,부림초등학교
S10,9121040,부림초등학교봉수분교장
S10,9101011,부북초등학교
S10,9022045,북면초등학교
S10,9022046,북면초등학교승산분교장
S10,9211011,북상초등학교
S10,9022047,북성초등학교
S10,9151010,북정초등학교
S10,9181011,북천초등학교
S10,9091075,분성중학교
S10,9091032,분성초등학교
S10,9081016,사남초등학교
S10,9111017,사등초등학교
S10,9071039,사량중학교
S10,9071010,사량초등학교
S10,9051027,사봉초등학교
S10,9151159,사송중학교
S10,9151160,사송초등학교
S10,9010097,사천고등학교
S10,9010306,사천여자고등학교
S10,9081037,사천여자중학교
S10,9081031,사천중학교
S10,9081017,사천초등학교
S10,9022143,사파중학교
S10,9022048,사파초등학교
S10,9101012,사포초등학교
S10,9022049,사화초등학교
S10,9101013,산내남명초등학교
S10,9101014,산내초등학교
S10,9101015,산동초등학교
S10,9071040,산양중학교
S10,9071014,산양초등학교
S10,9071015,산양초등학교곤리분교장
S10,9071016,산양초등학교풍화분교장
S10,9101016,산외초등학교
S10,9131011,산인초등학교
S10,9010138,산청고등학교
S10,9191022,산청중학교
S10,9191011,산청초등학교
S10,9022050,산호초등학교
S10,9010053,삼가고등학교
S10,9221025,삼가중학교
S10,9221013,삼가초등학교
S10,9022144,삼계중학교
S10,9091033,삼계초등학교
S10,9022051,삼계초등학교
S10,9171010,삼동초등학교
S10,9010098,삼랑진고등학교
S10,9101040,삼랑진중학교
S10,9101017,삼랑진초등학교
S10,9111018,삼룡초등학교
S10,9091034,삼문초등학교
S10,9091035,삼방초등학교
S10,9161014,삼산초등학교
S10,9151039,삼성중학교
S10,9081018,삼성초등학교
S10,9151011,삼성초등학교
S10,9191012,삼장초등학교
S10,9022145,삼정자중학교
S10,9022052,삼정자초등학교
S10,9091076,삼정중학교
S10,9010099,삼천포고등학교
S10,9010139,삼천포공업고등학교
S10,9010247,삼천포여자고등학교
S10,9081038,삼천포여자중학교
S10,9081032,삼천포제일중학교
S10,9010054,삼천포중앙고등학교
S10,9081033,삼천포중앙여자중학교
S10,9081039,삼천포중학교
S10,9081019,삼천포초등학교
S10,9010100,삼현여자고등학교
S10,9051056,삼현여자중학교
S10,9151012,삽량초등학교
S10,9022053,상남초등학교
S10,9101018,상남초등학교
S10,9101019,상동초등학교
S10,9161015,상리초등학교
S10,9151013,상북초등학교
S10,9022054,상북초등학교
S10,9022055,상일초등학교
S10,9171026,상주중학교
S10,9171011,상주초등학교
S10,9211030,샛별중학교
S10,9211020,샛별초등학교
S10,9091077,생림중학교
S10,9091036,생림초등학교
S10,9191013,생비량초등학교
S10,9191014,생초초등학교
S10,9151014,서남초등학교
S10,9010305,서상고등학교
S10,9201019,서상중학교
S10,9201009,서상초등학교
S10,9051134,서진초등학교
S10,9010347,서창고등학교
S10,9151040,서창중학교
S10,9151015,서창초등학교
S10,9081034,서포중학교
S10,9081022,서포초등학교
S10,9201010,서하초등학교
S10,9022146,석동중학교
S10,9022056,석동초등학교
S10,9091037,석봉초등학교
S10,9151118,석산초등학교
S10,9022057,석전초등학교
S10,9010172,선명여자고등학교
S10,9051144,선인국제중학교
S10,9051028,선학초등학교
