officeCode,schoolCode,schoolName
M10,8021063,수회초등학교
M10,8000155,숭덕학교
M10,8021010,신니중학교
M10,8021011,신명중학교
M10,8031029,신백초등학교
M10,8011312,신송초등학교
M10,8071010,심천중학교
M10,8071019,심천초등학교
M10,8101027,쌍봉초등학교
M10,8061015,안남초등학교
M10,8061005,안내중학교
M10,8061016,안내초등학교
M10,8021021,앙성중학교
M10,8021064,앙성초등학교
M10,8071020,양강초등학교
M10,8071021,양산초등학교
M10,8000090,양업고등학교
M10,8000268,양청고등학교
M10,8011331,양청중학교
M10,8011349,양청초등학교
M10,8111020,어상천초등학교
M10,8021066,엄정초등학교
M10,8021067,연수초등학교
M10,8092011,연풍중학교
M10,8092030,연풍초등학교
M10,8000048,영동고등학교
M10,8000508,영동미래고등학교
M10,8000211,영동산업과학고등학교
M10,8071006,영동중학교
M10,8071022,영동초등학교
M10,8071011,영신중학교
M10,8111010,영춘중학교
M10,8111021,영춘초등학교
M10,8111051,영춘초등학교별방분교장
M10,8101028,오갑초등학교
M10,8021068,오석초등학교
M10,8101029,오선초등학교
M10,8000283,오송고등학교
M10,8011330,오송중학교
M10,8011337,오송초등학교
M10,8000050,오창고등학교
M10,8011327,오창중학교
M10,8011313,오창초등학교
M10,8081018,옥동초등학교
M10,8011328,옥산중학교
M10,8011316,옥산초등학교
M10,8000051,옥천고등학교
M10,8061006,옥천여자중학교
M10,8061007,옥천중학교
M10,8011318,옥포초등학교
M10,8031030,왕미초등학교
M10,8011191,용담초등학교
M10,8011218,용담초등학교현양원분교장
M10,8031031,용두초등학교
M10,8011131,용성중학교
M10,8011192,용성초등학교
M10,8011371,용아초등학교
M10,8011050,용암중학교
M10,8011193,용암초등학교
M10,8021069,용원초등학교
M10,8021148,용원초등학교동락분교장
M10,8101030,용천초등학교
M10,8071023,용화초등학교
M10,8011194,우암초등학교
M10,8011059,운동중학교
M10,8011195,운동초등학교
M10,8011196,운천초등학교
M10,8000091,운호고등학교
M10,8011155,운호중학교
M10,8101031,원남초등학교
M10,8101032,원당초등학교
M10,8011070,원봉중학교
M10,8011197,원봉초등학교
M10,8011081,원평중학교
M10,8011198,원평초등학교
M10,8011092,율량중학교
M10,8011199,율량초등학교
M10,8000520,은여울고등학교
M10,8081050,은여울중학교
M10,8000053,음성고등학교
M10,8101010,음성여자중학교
M10,8101011,음성중학교
M10,8031011,의림여자중학교
M10,8031032,의림초등학교
M10,8071024,이수초등학교
M10,8061008,이원중학교
M10,8061017,이원초등학교
M10,8081007,이월중학교
M10,8081019,이월초등학교
M10,8000533,이은학교
M10,8000093,일신여자고등학교
M10,8011156,일신여자중학교
M10,8031034,장락초등학교
M10,8061046,장야초등학교
M10,8092031,장연초등학교
M10,8071012,정수중학교
M10,8000057,제천고등학교
M10,8031012,제천덕산중학교
M10,8031035,제천덕산초등학교
M10,8031013,제천동중학교
M10,8000207,제천디지털전자고등학교
M10,8000210,제천산업고등학교
M10,8000121,제천상업고등학교
M10,8000058,제천여자고등학교
M10,8031014,제천여자중학교
M10,8000216,제천제일고등학교
M10,8031036,제천중앙초등학교
M10,8031015,제천중학교
M10,8051021,종곡초등학교
M10,8021031,주덕중학교
M10,8021070,주덕초등학교
M10,8000201,주성고등학교
M10,8011103,주성중학교
M10,8011347,주성중학교부설방송통신중학교
M10,8011200,주성초등학교
M10,8011160,주중초등학교
M10,8092032,죽리초등학교
M10,8011201,죽림초등학교
M10,8061018,죽향초등학교
M10,8011162,중앙초등학교
M10,8000531,중앙탑고등학교
M10,8021137,중앙탑중학교
M10,8021035,중원중학교
M10,8011202,증안초등학교
M10,8061019,증약초등학교
M10,8061024,증약초등학교대정분교장
M10,8000117,증평공업고등학교
M10,8092013,증평여자중학교
M10,8092014,증평중학교
M10,8092033,증평초등학교
M10,8011128,직지초등학교
M10,8000062,진천고등학교
M10,8081020,진천삼수초등학교
M10,8081021,진천상산초등학교
M10,8081053,진천상신초등학교
M10,8000122,진천상업고등학교
M10,8081008,진천여자중학교
M10,8081009,진천중학교
M10,8011212,진흥초등학교
M10,8011335,창리초등학교
M10,8011203,창신초등학교
M10,8011204,청남초등학교
M10,8101033,청룡초등학교
M10,8000064,청산고등학교
M10,8061009,청산중학교
M10,8061020,청산초등학교
M10,8000096,청석고등학교
M10,8061021,청성초등학교
M10,8092017,청안중학교
M10,8092034,청안초등학교
M10,8000385,청암학교
M10,8011113,청운중학교
M10,8000214,청원고등학교
M10,8011321,청원초등학교
M10,8000507,청주IT과학고등학교
M10,8000066,청주고등학교
M10,8000145,청주고등학교부설방송통신고등학교
M10,8000280,청주공업고등학교
M10,7003915,청주교육대학교부설초등학교
M10,8011123,청주남중학교
M10,8011350,청주내곡초등학교
M10,8011205,청주내덕초등학교
M10,8000125,청주농업고등학교
M10,8000240,청주농업고등학교공동실습소
M10,8000195,청주대성고등학교
M10,8011235,청주대성초등학교
M10,8011134,청주동중학교
M10,8000157,청주맹학교
M10,8000158,청주성신학교
M10,8011351,청주소로초등학교
M10,8000203,청주신흥고등학교
M10,8000069,청주여자고등학교
M10,8000140,청주여자상업고등학교
M10,8011144,청주여자중학교
M10,8000070,청주외국어고등학교
M10,8000072,청주중앙여자고등학교
M10,8011149,청주중앙여자중학교
M10,8011150,청주중앙중학교
M10,8011151,청주중학교
M10,8000430,청주하이텍고등학교
M10,8000159,청주혜원학교
M10,8000160,청주혜화학교
