officeCode,schoolCode,schoolName
K10,7822107,서원주초등학교
K10,7892038,서원중학교
K10,7892021,서원초등학교
K10,7962032,서화중학교
K10,7962019,서화초등학교
K10,7812069,석사초등학교
K10,7801147,석정여자고등학교
K10,7902039,석정여자중학교
K10,7952025,석천중학교
K10,7882041,석화초등학교
K10,7801148,설악고등학교
K10,7801149,설악고등학교부설방송통신고등학교
K10,7863055,설악중학교
K10,7863032,설악초등학교
K10,7863056,설온중학교
K10,7801233,섬강고등학교
K10,7822137,섬강중학교
K10,7822078,섬강초등학교
K10,7892022,성남초등학교
K10,7832058,성덕초등학교
K10,7812070,성림초등학교
K10,7892023,성북초등학교
K10,7832059,성산초등학교
K10,7801150,성수고등학교
K10,7801151,성수여자고등학교
K10,7812071,성원초등학교
K10,7852025,세연중학교
K10,7863033,소야초등학교
K10,7812101,소양중학교
K10,7812072,소양초등학교
K10,7822108,소초초등학교
K10,7912029,속사초등학교
K10,7801152,속초고등학교
K10,7801153,속초여자고등학교
K10,7863057,속초중학교
K10,7801214,속초청해학교
K10,7863034,속초초등학교
K10,7882042,속초초등학교
K10,7863058,속초해랑중학교
K10,7863035,손양초등학교
K10,7822109,솔샘초등학교
K10,7832088,솔올중학교
K10,7832060,송양초등학교
K10,7842028,송정초등학교
K10,7863036,송포초등학교
K10,7812073,송화초등학교
K10,7892024,수백초등학교
K10,7832094,숲실초등학교
K10,7801154,신남고등학교
K10,7962033,신남중학교
K10,7812074,신남초등학교
K10,7872027,신동초등학교
K10,7812075,신동초등학교
K10,7912030,신리초등학교
K10,7822138,신림중학교
K10,7822110,신림초등학교
K10,7832061,신영초등학교
K10,7832062,신왕초등학교
K10,7902023,신천초등학교
K10,7801155,신철원고등학교
K10,7932032,신철원중학교
K10,7932022,신철원초등학교
K10,7822111,신평초등학교
K10,7812102,신포중학교
K10,7942022,실내초등학교
K10,7902034,쌍룡중학교
K10,7902024,쌍룡초등학교
K10,7972021,아야진초등학교
K10,7912031,안미초등학교
K10,7801156,안흥고등학교
K10,7892039,안흥중학교
K10,7892025,안흥초등학교
K10,7892033,안흥초등학교덕천분교장
K10,7801157,양구고등학교
K10,7801158,양구여자고등학교
K10,7952026,양구중학교
K10,7952016,양구초등학교
K10,7882060,양덕중학교
K10,7801159,양양고등학교
K10,7863059,양양중학교
K10,7863037,양양초등학교
K10,7962020,어론초등학교
K10,7801160,여량고등학교
K10,7922040,여량중학교
K10,7922027,여량초등학교
K10,7832063,연곡초등학교
K10,7902035,연당중학교
K10,7902025,연당초등학교
K10,7832064,영동초등학교
K10,7863038,영랑초등학교
K10,7801161,영서고등학교
K10,7801162,영월고등학교
K10,7902036,영월중학교
K10,7902026,영월초등학교
K10,7842037,예람중학교
K10,7922028,예미초등학교
K10,7922035,예미초등학교운치분교장
K10,7932023,오덕초등학교
K10,7812076,오동초등학교
K10,7882043,오안초등학교
K10,7872028,오저초등학교
K10,7972022,오호초등학교
K10,7832089,옥계중학교
K10,7832065,옥계초등학교
K10,7832079,옥계초등학교금진분교장
K10,7902037,옥동중학교
K10,7902027,옥동초등학교
K10,7832066,옥천초등학교
K10,7863039,온정초등학교
K10,7932024,와수초등학교
K10,7832090,왕산중학교
K10,7832067,왕산초등학교
K10,7962021,용대초등학교
K10,7942024,용암초등학교
K10,7912043,용전중학교
K10,7932025,용정초등학교
K10,7952027,용하중학교
K10,7952017,용하초등학교
K10,7822112,우산초등학교
K10,7812111,우석중학교
K10,7812077,우석초등학교
K10,7892040,우천중학교
K10,7892026,우천초등학교
K10,7832068,운산초등학교
K10,7832069,운양초등학교
K10,7952018,원당초등학교
K10,7882044,원당초등학교
K10,7801163,원덕고등학교
K10,7872042,원덕중학교
K10,7801164,원주고등학교
K10,7801165,원주고등학교부설방송통신고등학교
K10,7801166,원주금융회계고등학교
K10,7822150,원주대성중학교
K10,7801167,원주삼육고등학교
K10,7822151,원주삼육중학교
K10,7822127,원주삼육초등학교
K10,7801168,원주여자고등학교
K10,7822139,원주여자중학교
K10,7801169,원주의료고등학교
K10,7822140,원주중학교
K10,7822152,원주중학교부설방송통신중학교
K10,7801215,원주청원학교
K10,7822113,원주초등학교
K10,7942025,원천초등학교
K10,7801170,원통고등학교
K10,7962034,원통중학교
K10,7962022,원통초등학교
K10,7962023,월학초등학교
K10,7801171,유봉여자고등학교
K10,7812109,유봉여자중학교
K10,7832070,유천초등학교
K10,7942026,유촌초등학교
K10,7942036,유촌초등학교오음분교장
K10,7892027,유현초등학교
K10,7801172,육민관고등학교
K10,7822141,육민관중학교
K10,7832091,율곡중학교
K10,7832071,율곡초등학교
K10,7882045,율전초등학교
K10,7863040,인구초등학교
K10,7801173,인제고등학교
K10,7962024,인제남초등학교
K10,7962035,인제중학교
K10,7962025,인제초등학교
K10,7972023,인흥초등학교
K10,7822114,일산초등학교
K10,7801174,임계고등학교
K10,7922041,임계중학교
K10,7922029,임계초등학교
K10,7952019,임당초등학교
K10,7872043,임원중학교
K10,7872029,임원초등학교
K10,7801175,장성여자고등학교
K10,7852016,장성초등학교
K10,7822115,장양초등학교
K10,7872030,장원초등학교
K10,7912032,장평초등학교
K10,7812089,장학초등학교
K10,7872031,장호초등학교
K10,7932026,장흥초등학교
K10,7801209,전인고등학교
K10,7892028,정금초등학교
K10,7832073,정동초등학교
K10,7872032,정라초등학교
K10,7801176,정선고등학교
K10,7801177,정선정보공업고등학교
K10,7922042,정선중학교
K10,7922030,정선초등학교
K10,7922036,정선초등학교가수분교장
K10,7863041,조산초등학교
K10,7863042,조양초등학교
K10,7812078,조양초등학교
K10,7801178,주문진고등학교
K10,7832092,주문진중학교
K10,7832043,주문진초등학교
K10,7832080,주문진초등학교삼덕분교장
K10,7882046,주봉초등학교
K10,7832074,주영초등학교
K10,7912033,주진초등학교
K10,7801179,주천고등학교
K10,7902038,주천중학교
K10,7902028,주천초등학교
K10,7952020,죽리초등학교
K10,7972024,죽왕초등학교
K10,7832075,중앙초등학교
K10,7863043,중앙초등학교
K10,7822116,중앙초등학교
K10,7812079,중앙초등학교
K10,7922031,증산초등학교
K10,7822142,지정중학교
K10,7822117,지정초등학교
K10,7812080,지촌초등학교
K10,7812091,지촌초등학교지암분교장
K10,7801180,진광고등학교
K10,7822143,진광중학교
K10,7801181,진부고등학교
K10,7912044,진부중학교
K10,7912034,진부초등학교
K10,7872033,진주초등학교
K10,7892029,창림초등학교
K10,7812103,창촌중학교
K10,7882047,창촌초등학교
K10,7842029,창호초등학교
K10,7842030,천곡초등학교
K10,7812081,천전초등학교
K10,7972025,천진초등학교
K10,7801182,철암고등학교
K10,7852026,철암중학교
K10,7852017,철암초등학교
K10,7801183,철원고등학교
K10,7801184,철원여자고등학교
K10,7932033,철원여자중학교
K10,7932034,철원중학교
K10,7932027,철원초등학교
K10,7863044,청대초등학교
K10,7902029,청령포초등학교
K10,7863045,청봉초등학교
K10,7872044,청아중학교
K10,7932028,청양초등학교
K10,7842031,청운초등학교
K10,7892041,청일중학교
K10,7892030,청일초등학교
K10,7863046,청호초등학교
K10,7832076,초당초등학교
K10,7812082,추곡초등학교
K10,7892031,춘당초등학교
K10,7812104,춘성중학교
K10,7801216,춘천계성학교
K10,7801185,춘천고등학교
K10,7801186,춘천고등학교부설방송통신고등학교
K10,7004261,춘천교육대학교부설초등학교
K10,7801187,춘천기계공업고등학교
K10,7801217,춘천동원학교
K10,7812088,춘천삼육초등학교
K10,7801188,춘천여자고등학교
K10,7801189,춘천여자고등학교부설방송통신고등학교
K10,7812105,춘천중학교
K10,7812083,춘천초등학교
K10,7801190,춘천한샘고등학교
K10,7801191,치악고등학교
K10,7822144,치악중학교
K10,7822118,치악초등학교
K10,7801218,태백라온학교
K10,7852027,태백중학교
K10,7852018,태백초등학교
K10,7822119,태봉초등학교
K10,7852019,태서초등학교
K10,7822145,태장중학교
K10,7822120,태장초등학교
K10,7932029,토성초등학교
K10,7852020,통리초등학교
K10,7812106,퇴계중학교
K10,7812084,퇴계초등학교
K10,7801193,팔렬고등학교
K10,7882065,팔렬중학교
K10,7822146,평원중학교
K10,7822121,평원초등학교
K10,7801194,평창고등학교
K10,7912045,평창중학교
K10,7912035,평창초등학교
K10,7832077,포남초등학교
K10,7942027,풍산초등학교
K10,7962026,하남초등학교
K10,7842038,하랑중학교
K10,7832082,하슬라중학교
K10,7872045,하장중학교
K10,7872034,하장초등학교
K10,7801210,학력인정 한국YMCA원주고등학교
K10,7801211,학력인정 한국YMCA원주고등학교(야간)
K10,7822153,학력인정 한국YMCA원주중학교(야간)
K10,7822147,학성중학교
K10,7822122,학성초등학교
K10,7962027,한계초등학교
K10,7801195,한국소방마이스터고등학교
K10,7801196,한국에너지마이스터고등학교
K10,7801228,한국항공고등학교
K10,7863047,한남초등학교
K10,7882061,한서중학교
K10,7882048,한서초등학교
K10,7832078,한솔초등학교
K10,7952021,한전초등학교
K10,7801197,함백고등학교
K10,7922043,함백중학교
K10,7922032,함백초등학교
K10,7852028,함태중학교
K10,7852021,함태초등학교
K10,7882066,해밀학교
K10,7952028,해안중학교
K10,7952022,해안초등학교
K10,7863060,현남중학교
K10,7863061,현북중학교
K10,7863048,현북초등학교
K10,7863049,현성초등학교
K10,7801198,현천고등학교
K10,7882049,협신초등학교
K10,7912036,호명초등학교
K10,7812085,호반초등학교
K10,7872035,호산초등학교
K10,7822148,호저중학교
K10,7822123,호저초등학교
K10,7801199,홍천고등학교
K10,7801200,홍천농업고등학교
K10,7801201,홍천여자고등학교
K10,7882062,홍천여자중학교
K10,7882063,홍천중학교
K10,7882050,홍천초등학교
K10,7882051,화계초등학교
K10,7882054,화계초등학교대룡분교장
K10,7922044,화동중학교
K10,7922033,화동초등학교
K10,7801202,화천고등학교
K10,7801203,화천정보산업고등학교
K10,7942033,화천중학교
K10,7942028,화천초등학교
K10,7882064,화촌중학교
K10,7882052,화촌초등학교
K10,7822149,황둔중학교
K10,7822124,황둔초등학교
K10,7801204,황지고등학교
K10,7801205,황지고등학교부설방송통신고등학교
K10,7801206,황지정보산업고등학교
K10,7852022,황지중앙초등학교
K10,7852029,황지중학교
K10,7852023,황지초등학교
K10,7863050,회룡초등학교
K10,7912037,횡계초등학교
K10,7801207,횡성고등학교
K10,7801208,횡성여자고등학교
K10,7892042,횡성중학교
K10,7892032,횡성초등학교
K10,7812086,효제초등학교
K10,7812107,후평중학교
K10,7812087,후평초등학교
K10,7822125,흥양초등학교
K10,7822126,흥업초등학교
K10,7872036,흥전초등학교
